updates,tokens,loss,lr,mask_rate,seq_len,walk_len,seconds
9500,180093297,0.5900517702102661,0.0002733022343333333,0.15,18.57292175442024,2.5975383413109308,2181.7523629665375
9550,181038766,0.7565470933914185,0.000272987078,0.15,18.473407581086363,2.5884915982805783,2193.181209087372
9600,181983877,0.5606781244277954,0.00027267204099999995,0.15,18.4646087721012,2.5876917065546547,2204.184803009033
9650,182932442,0.6998623013496399,0.0002723558526666666,0.15,18.53208947933965,2.5938263163036046,2215.074250936508
9700,183882113,0.4670722186565399,0.0002720392956666666,0.15,18.555509964830012,2.595955451348183,2223.741716861725
9750,184827840,0.5549746155738831,0.0002717240533333333,0.15,18.476643547914428,2.58878577708313,2230.6912977695465
9800,185780376,0.6799839735031128,0.0002714065413333333,0.15,18.60967080199277,2.6008791638175244,2241.956598997116
9850,186725641,0.3386443257331848,0.000271091453,0.15,18.46761746605451,2.5879652241867737,2252.998485326767
9900,187671220,0.9348399639129639,0.00027077625999999996,0.15,18.475556858147716,2.588686987104338,2264.386798143387
9950,188618289,0.5537849068641663,0.00027046057033333333,0.15,18.502862166650385,2.5911692878773076,2275.4575781822205
10000,189563477,0.4817740321159363,0.00027014550766666664,0.15,18.466113119077853,2.587828465370714,2286.8240225315094
10050,190513962,0.8667076230049133,0.0002698286793333333,0.15,18.571414615084016,2.5974013286440014,2297.9081032276154
10100,191464881,0.629055917263031,0.0002695117063333333,0.15,18.57807951548305,2.5980072286802773,2309.3026039600372
10150,192414975,0.44340234994888306,0.0002691950083333333,0.15,18.561961512161766,2.5965419556510696,2320.3931410312653
10200,193361164,0.7170783281326294,0.00026887961199999997,0.15,18.48566962977435,2.5896063299794863,2331.7436718940735
10250,194305929,0.7496775984764099,0.0002685646903333333,0.15,18.459652207893708,2.587241109808519,2340.1625638008118
10300,195256661,0.6510668992996216,0.00026824777966666667,0.15,18.574426101396895,2.5976751001269904,2347.4068977832794
10350,196203114,0.5728951096534729,0.00026793229533333333,0.15,18.490827390837158,2.5900752173488324,2358.650812149048
10400,197151283,0.4723222553730011,0.000267616239,0.15,18.524352837745433,2.5931229852495847,2369.6198568344116
10450,198101152,0.6107165217399597,0.000267299616,0.15,18.559378663540446,2.5963071512309495,2380.7417907714844
10500,199050850,0.739802896976471,0.00026698304999999995,0.15,18.55422487056755,2.5958386245970497,2391.515429496765
